№;Название объекта культурного наследия;Координата, X;Координата, Y;Адрес;X;Y
2563;Дача с двумя флигелями и переходными галереями;118427.76;96861.46;Свердловская наб., 40;60.1529885221;30.0142765637
2564;Ограда со скульптурами (двадцать девять) львов;118417.92;96839.78;Свердловская наб., 40;60.1529002446;30.013886194
2565;Сад парадного двора;118423.05;96851.63;Свердловская наб., 40;60.1529462664;30.0140995637
2566;Парк;118513.39;97198.24;Свердловская наб., 40;60.1537563082;30.0203405184
2567;Дача Безбородко А.А. (Кушелевых-Безбородко);118422.03;96849.69;Свердловская наб., 40, 44, корп. 25-а, Полюстровский пр., Пискарёвский пр.;60.1529371151;30.0140646316
2568;Павильон парковый;118473.66;97197.06;Свердловская наб., 44, корп. 25-а;60.1533997173;30.0203190555
2569;"Культкомбинат (клуб) завода ""Красный выборжец""";117216.81;96767.32;Свердловская набережная, дом 12, литера А;60.1421198739;30.0125775702
2570;Дом управляющего;117258.82;96767.84;Свердловская набережная, дом 12, литера Б;60.1424969319;30.0125870705
2571;Производственно-служебный корпус;117294.11;96840.49;Свердловская набережная, дом 12, литера Г;60.1428135473;30.0138947971
2572;"Комплекс построек Меднопрокатного и трубного завода ""Розенкранц"" (с 1922 г. завод ""Красный выборжец"")";117263.27;96805.66;Свердловская набережная, дом 12, литеры А, Б, Г;60.1425368075;30.0132677918
2573;Вазы (две);90437.59;88934.11;Северная и южная стороны Марлинского пруда;59.9016985175;29.8725235612
2574;Дом садовника Бука П.;110991.15;99321.48;Севернее Елагина дворца;60.0862292854;30.0584495413
2575;"Сквер на ""Плясовом поле""";113829.22;95852.50;Севернее обер-офицерской гауптвахты;60.1117151546;29.996116128
2576;Павильон с гранитной пристанью;111328.42;99260.17;Северо-восточнее Елагина дворца;60.0892569403;30.0573531665
2577;Дом смотрителя и гоф-фурьера;110783.64;99261.11;Северо-западнее Елагина дворца;60.0843672464;30.0573615994
2578;Корпус кухонный;111058.61;99160.74;Северо-западнее Елагина дворца;60.0868360132;30.0555623999
2579;Оранжерея;111054.25;99212.70;Северо-западнее Елагина дворца;60.0867964864;30.056495961
2580;Пруд Саперный (с островом) со шлюзом и каналом;89525.82;85225.42;Северо-западнее Руинного пруда;59.8934338538;29.806304291
2581;Дом, где в октябре 1917 г. жил Ленин В.И.;114462.45;100876.78;Сердобольская ул., 1;60.1173706929;30.0864763335
2582;Дом, в котором в 1917 г. находилось Русское бюро Центрального комитета РСДРП(б) и состоялось совещание руководителей Военной организации Центрального комитета РСДРП(б) (кв.4);113745.97;100264.71;Сердобольская ул., 35, кв. 4;60.1109466487;30.0754536945
2583;Дом Общества гражданских инженеров (клуб и гостиница);114115.63;92099.10;Серпуховская ул., 10, лит. А;60.1142665147;29.9286178347
2584;Дом Н.Ф.Целибеева. Здесь в 1906-1918 гг. размещалось первое в России высшее техническое учебное заведение для  женщин – Санкт-Петербургские Женские Политехнические курсы,  преобразованные в 1915 г. в Петроградский Женский политехнический институт;114054.47;92216.71;Серпуховская ул., д. 2/68, лит. А;60.1137187013;29.9307339887
2585;Часовня Святого Николая;117832.67;93815.99;Синопская наб., 34;60.1476417879;29.9594516486
2586;Часовня Валаамского монастыря и дома Караваевой;117799.44;93834.30;"Синопская наб., 34, 36; Бакунина пр., 16";60.147343635;29.9597816201
2587;Жилой дом;117837.53;93832.39;Синопская наб., 36;60.1476854992;29.9597468174
2588;Дом с примыкающими флигелями Нижегородского торгового дома Е.Башкирова с сыновьями;117991.15;94143.78;Синопская наб., 52;60.1490659017;29.96535081
2589;Дом Короваевой;118104.99;94372.11;Синопская наб., 68, лит. А;60.1500886849;29.969460285
